file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,anemometer_diagnostic_mean,_mean
2024-06-20T000000_OTL.ghg,2024-06-20,00:30,172.021,0,36000,36000,-0.135015,0,0.880528E-02,-45.8256,0,2.84360,6.94733,0,1.13417,6.49788,0,0.452255,0.157099,0,0.256467E-01,-0.543626,-0.280628,0.288739E-01,-0.634579E-02,0.113863E-09,0.352384E-11,17.2763,427.484,433.216,0.150000,0,534.668,13.2298,13.4072,2.10000,0,293.807,292.578,100069.,1.18564,1012.73,0.244104E-01,0.101800E-01,0.976636E-02,1318.68,2249.17,0.823721E-02,58.6296,930.489,284.229,0.673819,-2.24523,-0.155225E-01,2.34421,-0.749697E-13,0.659070E-14,2.34421,6.06517,44.8398,286.705,-0.379395,-9999,0.337455,0.629638,73.2294,0.237609E-01,-6.59614,-0.113096,0,25.6273,-3.88905,8.79704,21.9059,33.4078,46.8550,70.1973,-0.133313,1.01277,-44.3875,1.02836,5.83358,1.19092,5.45618,1.19092,0.131914,1.19092,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,27,10,3,0,3,0,0,0,0,0,0,0,0,0,0,93,0.700465,0.417202,0.141608,0.791606E-01,1.69476,0.460351E-02,-0.369671E-01,0.134966,0.326306E-02,17.2776,534.706,427.484,13.2298,10.6371,93.3203,93.5636,93.0770,0.486607,0.00000,129.261
2024-06-20T003000_OTL.ghg,2024-06-20,01:00,172.042,0,36000,36000,-0.766427E-01,0,0.496608E-02,-37.4505,0,2.28517,1.63581,0,0.777353,5.36222,0,0.368227,0.369768E-01,0,0.175717E-01,-0.504947,-0.227460,0.775959E-01,-0.514163E-02,-0.641774E-10,-0.196091E-11,17.3525,429.221,434.925,0.150000,0,530.199,13.1147,13.2890,0.200000,0,293.417,292.200,100108.,1.18769,1012.65,0.243685E-01,0.239610E-02,0.969808E-02,1307.77,2196.86,0.816552E-02,59.5288,889.097,284.103,0.538915,-2.03583,-0.143031E-01,2.10600,0.359552E-13,-0.369845E-14,2.10600,5.20855,45.7615,284.827,-0.389132,-9999,0.254030,0.386606,38.2345,0.455086E-01,-22.8941,-0.122577,0,24.3881,-3.70099,8.37165,20.8466,31.7924,44.5893,66.8028,-0.756131E-01,1.01362,-36.4326,1.02985,1.36139,1.20158,4.46265,1.20158,0.307736E-01,1.20158,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,32,8,0,0,3,0,0,0,0,0,0,0,0,0,0,93,0.399362,0.283094,0.907564E-01,0.851799E-01,1.89346,0.445964E-02,-0.302920E-01,0.110187,0.759831E-03,17.3538,530.239,429.221,13.1147,10.4963,93.3202,93.5638,93.0766,0.487229,0.00000,130.667
2024-06-20T010000_OTL.ghg,2024-06-20,01:30,172.062,0,36000,36000,-0.804308E-01,0,0.548817E-02,-33.0917,0,1.83893,5.00988,0,0.784637,5.43094,0,0.354289,0.113217,0,0.177318E-01,-0.359961,-0.117614,0.876152E-01,-0.265792E-02,0.458141E-11,0.138716E-12,17.4393,431.180,436.883,0.150000,0,528.029,13.0553,13.2280,1.65000,0,293.141,291.931,100110.,1.18884,1012.62,0.243449E-01,0.733646E-02,0.966348E-02,1301.90,2160.26,0.812849E-02,60.2659,858.361,284.036,0.787558,-1.91754,-0.107229E-01,2.07300,0.567606E-13,0.262706E-15,2.07300,4.58893,38.5584,292.329,-0.296374,-9999,0.260105,0.350494,46.4500,0.374596E-01,-6.60529,-0.105682,0,24.7235,-3.75189,8.48678,21.1333,32.2296,45.2024,67.7215,-0.793897E-01,1.01311,-32.0403,1.02878,4.19380,1.19459,4.54627,1.19459,0.947744E-01,1.19459,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,31,5,2,1,6,0,0,0,0,0,0,0,0,0,0,93,0.405438,0.203549,0.920006E-01,0.516721E-01,1.54410,0.332577E-02,-0.266151E-01,0.112137,0.233767E-02,17.4406,528.070,431.180,13.0553,10.4189,93.3148,93.5586,93.0710,0.487553,0.00000,127.757
2024-06-20T013000_OTL.ghg,2024-06-20,02:00,172.083,0,36000,36000,-0.784260E-01,0,0.517724E-02,-25.6262,0,1.65306,6.28241,0,1.21091,4.61314,0,0.376818,0.141948,0,0.273598E-01,-0.258232,-0.106589,0.682377E-01,-0.240833E-02,0.408719E-10,0.122808E-11,17.5098,432.705,438.405,0.150000,0,526.117,13.0015,13.1727,2.35000,0,292.942,291.738,100083.,1.18933,1012.59,0.243349E-01,0.919822E-02,0.962759E-02,1296.21,2134.35,0.809495E-02,60.7309,838.139,283.970,0.929922,-1.63617,0.122895E-01,1.88201,0.629778E-13,0.233423E-14,1.88201,4.90966,31.2696,299.612,0.374143,-9999,0.256791,0.337758,57.7066,0.301525E-01,-4.07903,-0.828647E-01,0,25.1207,-3.81216,8.62311,21.4728,32.7473,45.9286,68.8094,-0.774605E-01,1.01246,-24.7232,1.02719,5.30377,1.18452,3.89453,1.18452,0.119836,1.18452,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,23,16,3,0,7,0,0,0,0,0,0,0,0,0,0,93,0.346343,0.242949,0.862239E-01,0.442766E-01,2.03396,0.629896E-02,-0.205292E-01,0.960166E-01,0.295446E-02,17.5111,526.160,432.704,13.0016,10.3573,93.3131,93.5570,93.0693,0.487726,0.00000,127.216
2024-06-20T020000_OTL.ghg,2024-06-20,02:30,172.104,0,36000,36000,-0.769378E-01,0,0.570125E-02,-29.1648,0,1.71184,6.41889,0,1.07253,5.70710,0,0.391140,0.145027,0,0.242324E-01,-0.462572E-01,-0.398204,0.517049E-01,-0.899691E-02,-0.398595E-10,-0.117600E-11,17.5645,433.860,439.486,0.150000,0,518.215,12.8004,12.9664,2.40000,0,292.889,291.703,100084.,1.18957,1012.47,0.243304E-01,0.939774E-02,0.948049E-02,1276.25,2129.75,0.796970E-02,59.9249,853.501,283.737,0.540299,-1.75651,0.655665E-02,1.83775,-0.367831E-13,-0.226932E-14,1.83775,4.25050,43.6482,287.098,0.204418,-9999,0.254317,0.335193,49.2516,0.353288E-01,-4.54359,-0.952168E-01,0,25.6458,-3.89185,8.80337,21.9216,33.4319,46.8887,70.2478,-0.759741E-01,1.01268,-28.1632,1.02760,5.40644,1.18727,4.80692,1.18727,0.122152,1.18727,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,23,23,7,0,1,0,0,0,0,0,0,0,0,0,0,93,0.381090,0.209006,0.802901E-01,0.408816E-01,1.79035,0.538945E-02,-0.233836E-01,0.118465,0.301039E-02,17.5658,518.258,433.860,12.8006,10.1221,93.3166,93.5609,93.0722,0.488691,0.00000,130.281
2024-06-20T023000_OTL.ghg,2024-06-20,03:00,172.125,0,36000,36000,-0.544750E-01,0,0.451197E-02,-28.2830,0,1.80935,4.38830,0,0.654268,5.86308,0,0.421309,0.991336E-01,0,0.147802E-01,-0.203248,-0.123608,0.499042E-01,-0.279235E-02,0.126823E-10,0.371398E-12,17.6184,434.975,440.587,0.150000,0,515.950,12.7381,12.9024,2.25000,0,292.731,291.551,100071.,1.19006,1012.44,0.243204E-01,0.642386E-02,0.943818E-02,1269.90,2109.60,0.793084E-02,60.1962,839.700,283.662,0.440625,-1.64416,0.120127E-02,1.70218,0.342826E-14,0.719833E-15,1.70218,4.41824,46.3032,285.002,0.404350E-01,-9999,0.213951,0.298194,30.2362,0.575469E-01,-6.44509,-0.109717,0,23.9906,-3.64066,8.23519,20.5068,31.2741,43.8624,65.7139,-0.537408E-01,1.01366,-27.3590,1.02947,3.65752,1.19980,4.88671,1.19980,0.826249E-01,1.19980,800000099,800000099,800000099,800000099,800000099,810000099,800000199,800000199,80000,80000,89,89,42,12,4,0,5,0,0,0,0,0,0,0,0,0,0,93,0.341995,0.187318,0.670748E-01,0.624535E-01,2.74598,0.293290E-02,-0.227073E-01,0.120374,0.203530E-02,17.6198,515.987,434.975,12.7380,10.0444,93.3166,93.5611,93.0721,0.488922,0.00000,130.073
2024-06-20T030000_OTL.ghg,2024-06-20,03:30,172.146,0,36000,36000,-0.750778E-01,0,0.547750E-02,-25.8205,0,1.50520,4.36156,0,0.778360,5.70990,0,0.428640,0.985227E-01,0,0.175822E-01,-0.970489E-01,0.145194,0.308525E-01,0.327976E-02,-0.382517E-10,-0.112485E-11,17.6537,435.664,441.318,0.150000,0,519.134,12.8113,12.9776,2.00000,0,292.665,291.479,100029.,1.18983,1012.46,0.243251E-01,0.638427E-02,0.949064E-02,1276.64,2100.02,0.797649E-02,60.7916,823.383,283.741,0.359891,-1.86535,-0.250373E-01,1.89991,0.820574E-13,-0.216678E-14,1.89991,4.86434,49.6750,280.920,-0.755074,-9999,0.251196,0.353543,53.5870,0.324706E-01,-5.92001,-0.853269E-01,0,25.4228,-3.85800,8.72681,21.7310,33.1411,46.4809,69.6369,-0.741426E-01,1.01261,-25.0044,1.02753,3.67532,1.18671,4.81152,1.18671,0.830211E-01,1.18671,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,31,5,4,3,1,0,0,0,0,0,0,0,0,0,0,93,0.413531,0.213487,0.800669E-01,0.382633E-01,2.53427,0.302917E-02,-0.207563E-01,0.118554,0.204560E-02,17.6550,519.170,435.664,12.8113,10.1302,93.3047,93.5489,93.0604,0.488556,0.00000,130.347
2024-06-20T033000_OTL.ghg,2024-06-20,04:00,172.167,0,36000,36000,-0.106788,0,0.658660E-02,-29.4899,0,1.53909,5.22130,0,0.744802,6.23251,0,0.331012,0.117957,0,0.168262E-01,0.163139,0.327497E-01,-0.680045E-01,0.739864E-03,-0.104220E-09,-0.307945E-11,17.6031,434.144,439.785,0.150000,0,520.129,12.8279,12.9946,1.60000,0,292.789,291.601,100005.,1.18903,1012.48,0.243413E-01,0.764360E-02,0.949653E-02,1277.96,2116.14,0.798679E-02,60.3913,838.173,283.757,0.503634,-2.15319,-0.750313E-02,2.21132,0.608222E-13,-0.592055E-14,2.21132,5.28072,47.6860,283.165,-0.194408,-9999,0.299686,0.452607,79.6588,0.218432E-01,-5.64800,-0.817387E-01,0,25.2551,-3.83255,8.66925,21.5877,32.9225,46.1743,69.1776,-0.105475,1.01245,-28.5442,1.02756,4.40189,1.18615,5.25441,1.18615,0.994453E-01,1.18615,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,20,2,0,3,8,0,0,0,0,0,0,0,0,0,0,93,0.466642,0.322692,0.115881,0.307852E-01,1.11518,0.221222E-02,-0.237104E-01,0.129555,0.245197E-02,17.6044,520.168,434.144,12.8279,10.1604,93.3024,93.5468,93.0579,0.488812,0.00000,129.056
2024-06-20T040000_OTL.ghg,2024-06-20,04:30,172.187,1,36000,36000,-0.155295,0,0.895156E-02,-24.2808,0,1.17834,5.34772,0,0.752411,5.48085,0,0.291785,0.120807,0,0.169972E-01,-0.763259E-01,0.391809E-01,0.376691E-01,0.885107E-03,-0.449005E-10,-0.132617E-11,17.6490,434.986,440.647,0.150000,0,521.277,12.8477,13.0149,0.650000,0,292.733,291.544,99953.7,1.18865,1012.49,0.243491E-01,0.782826E-02,0.950815E-02,1279.28,2108.58,0.799913E-02,60.6701,829.301,283.772,0.528760,-2.56644,-0.173672E-01,2.62041,0.728444E-13,-0.254408E-14,2.62041,6.34067,49.2277,281.642,-0.379740,-9999,0.361453,0.721821,169.687,0.102542E-01,-4.54040,-0.558167E-01,0,25.1207,-3.81216,8.62312,21.4728,32.7473,45.9286,68.8094,-0.153392,1.01241,-23.4396,1.02792,4.50580,1.18685,4.61797,1.18685,0.101787,1.18685,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,29,10,1,3,10,0,0,0,0,0,0,0,0,0,0,93,0.719158,0.553640,0.170843,0.162940E-01,0.806589,0.207427E-02,-0.194762E-01,0.113901,0.251056E-02,17.6503,521.315,434.986,12.8477,10.1936,93.3006,93.5451,93.0561,0.488948,0.00000,130.449
2024-06-20T043000_OTL.ghg,2024-06-20,05:00,172.208,1,36000,36000,-0.212181,0,0.122848E-01,-21.6760,0,1.30818,12.1300,1,1.71314,5.50364,0,0.450555,0.273963,1,0.386923E-01,-0.285986,0.843530E-01,0.576782E-01,0.190516E-02,0.207816E-09,0.614014E-11,17.7086,436.276,441.973,0.200000,0,523.220,12.8903,13.0586,0.550000,0,292.522,291.330,99879.1,1.18861,1012.51,0.243498E-01,0.177528E-01,0.953943E-02,1282.54,2080.47,0.802567E-02,61.6469,797.923,283.811,0.113799E-01,-3.01010,-0.324439E-01,3.01030,0.439456E-15,0.117353E-13,3.01030,7.34056,60.8810,270.217,-0.617524,-9999,0.422505,0.958879,303.417,0.573469E-02,-1.78697,-0.426292E-01,0,25.7534,-3.90818,8.84032,22.0137,33.5722,47.0855,70.5427,-0.209501,1.01279,-20.5214,1.02912,10.1707,1.19264,4.61467,1.19264,0.229711,1.19264,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,35,8,1,7,17,0,0,0,0,0,0,0,0,0,0,93,1.12859,0.569897,0.219272,0.139226E-01,1.27207,0.865784E-02,-0.170516E-01,0.113828,0.566616E-02,17.7099,523.258,436.276,12.8903,10.2374,93.2905,93.5347,93.0464,0.488327,0.00000,129.179
2024-06-20T050000_OTL.ghg,2024-06-20,05:30,172.229,1,36000,34325,-0.918947E-01,0,0.646788E-02,-17.8412,0,1.15612,7.14631,1,1.33474,1.05531,0,0.179976,0.161390,1,0.301432E-01,-0.117551,0.552067,0.614309E-02,0.124677E-01,-0.940502E-10,-0.283799E-11,17.7164,436.413,442.237,0.200000,0,534.598,13.1689,13.3446,0.650000,0,292.460,291.242,99925.6,1.18940,1012.66,0.243332E-01,0.104581E-01,0.975223E-02,1310.76,2068.99,0.819927E-02,63.3525,758.232,284.138,-0.324896,-1.98626,-0.282415E-01,2.01285,-0.448723E-13,-0.530865E-14,2.01285,4.90072,70.5853,260.710,-0.803920,-9999,0.277959,0.393174,105.004,0.165709E-01,-2.49656,-0.532906E-01,0,24.6713,-3.74396,8.46886,21.0887,32.1615,45.1070,67.5785,-0.908149E-01,1.01189,-17.0849,1.02615,6.06987,1.17734,0.896348,1.17734,0.137080,1.17734,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800011199,80000,80000,89,89,18,1,1,0,25,0,0,0,0,0,0,0,0,0,0,93,0.442117,0.238482,0.105749,0.146224E-01,0.431155,0.801191E-02,-0.141847E-01,0.221010E-01,0.337994E-02,17.7178,534.637,436.413,13.1689,10.5716,93.2823,93.5260,93.0387,0.487293,0.00000,128.304
not_enough_data,2024-06-20,06:00,172.250,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
not_enough_data,2024-06-20,06:30,172.270,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2024-06-20T063000_OTL.ghg,2024-06-20,07:00,172.292,1,36000,36000,-0.117914,0,0.756671E-02,5.79331,0,0.572351,10.4292,0,1.28037,-1.82242,0,0.184189,0.235619,0,0.289263E-01,-9999,-9999,-9999,-9999,0.612506E-10,0.192613E-11,17.7518,436.612,442.690,0.150000,0,558.235,13.7300,13.9211,0.700000,0,292.906,291.634,99894.9,1.18719,1012.98,0.243778E-01,0.152681E-01,0.101492E-01,1365.94,2120.46,0.854891E-02,64.4175,754.512,284.760,0.223371,-2.25130,-0.278121E-01,2.26252,0.111862E-13,0.345039E-14,2.26252,5.10437,54.7085,275.666,-0.704328,-9999,0.315154,0.534997,-471.278,-0.369209E-02,0.555488,0.152856E-01,0,25.4105,-3.85615,8.72261,21.7205,33.1252,46.4586,69.6034,-0.116547,1.01173,6.23987,1.02466,9.07083,1.14975,-1.58505,1.14975,0.204930,1.14975,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,89,89,24,4,1,27,13,3,0,0,0,0,0,0,0,0,0,93,0.559761,0.383943,0.126291,0.422733E-02,0.340637,0.650721E-02,0.518864E-02,-0.391758E-01,0.506501E-02,17.7531,558.276,436.612,13.7300,11.2556,93.2606,93.5040,93.0173,0.486675,0.00000,129.530
2024-06-20T070000_OTL.ghg,2024-06-20,07:30,172.312,1,36000,36000,-0.818178E-01,0,0.631428E-02,20.8609,0,1.99808,16.0723,0,2.51559,-5.62092,0,0.718773,0.363207,0,0.568480E-01,0.370978,0.495855,-0.189061,0.112055E-01,-0.463766E-10,-0.149960E-11,17.5842,432.376,438.507,0.150000,0,568.590,13.9810,14.1793,0.800000,0,293.208,291.912,99939.9,1.18648,1013.13,0.243920E-01,0.235358E-01,0.103287E-01,1391.43,2157.61,0.870533E-02,64.4894,766.180,285.040,0.872954,-1.68072,0.387032E-02,1.89390,-0.340296E-13,-0.263740E-14,1.89390,4.44325,32.8469,297.447,0.117088,-9999,0.262599,0.449731,-75.7439,-0.229722E-01,1.29794,0.660865E-01,0,25.1262,-3.81300,8.62501,21.4775,32.7545,45.9387,68.8245,-0.808819E-01,1.01157,21.3432,1.02352,14.0532,1.14368,-4.91478,1.14368,0.317578,1.14368,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,16,3,3,15,2,0,0,0,0,0,0,0,0,0,0,93,0.494521,0.314741,0.901987E-01,0.503886E-01,5.45606,0.279732E-01,0.177555E-01,-0.121574,0.785573E-02,17.5855,568.628,432.377,13.9809,11.5780,93.2727,93.5156,93.0298,0.485824,0.00000,130.143
2024-06-20T073000_OTL.ghg,2024-06-20,08:00,172.333,1,36000,36000,-0.112053,0,0.709965E-02,26.0102,0,1.71746,25.6130,0,2.87423,-9.55003,0,0.680860,0.579006,0,0.649746E-01,0.467718,0.366301,-0.211913,0.828058E-02,-0.139643E-09,-0.462622E-11,17.4010,427.623,433.768,0.150000,0,576.478,14.1668,14.3703,0.650000,0,293.577,292.263,99930.0,1.18486,1013.24,0.244251E-01,0.375196E-01,0.104517E-01,1409.69,2205.34,0.882108E-02,63.9218,795.647,285.238,0.843182,-2.04706,-0.969353E-02,2.21393,0.178241E-13,-0.802497E-14,2.21393,4.95279,38.3944,292.387,-0.250866,-9999,0.307523,0.500478,-97.5613,-0.178349E-01,1.01551,0.704507E-01,0,25.6789,-3.89687,8.81472,21.9499,33.4750,46.9491,70.3384,-0.110758,1.01169,26.8868,1.02450,22.2930,1.14893,-8.31213,1.14893,0.503953,1.14893,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,15,2,1,6,2,0,0,0,0,0,0,0,0,0,0,93,0.509348,0.374469,0.117137,0.319805E-01,4.16740,0.319369E-01,0.223955E-01,-0.205930,0.124852E-01,17.4023,576.520,427.623,14.1667,11.8172,93.2838,93.5266,93.0410,0.485615,0.00000,130.749
2024-06-20T080000_OTL.ghg,2024-06-20,08:30,172.354,1,36000,36000,-0.190464,0,0.113992E-01,47.2614,0,3.37259,40.4138,0,5.01450,-13.4581,0,1.10262,0.914035,0,0.113413,0.669970,0.420784,-0.263366,0.951684E-02,-0.122534E-09,-0.417856E-11,17.1646,421.705,427.857,0.150000,0,585.332,14.3806,14.5904,0.550000,0,294.103,292.766,99927.8,1.18270,1013.37,0.244694E-01,0.592295E-01,0.105903E-01,1430.85,2275.45,0.895435E-02,62.8820,844.601,285.464,0.963110,-2.54584,-0.110013E-01,2.72195,0.842969E-13,-0.713879E-14,2.72195,6.49173,39.7967,290.722,-0.231573,-9999,0.401299,0.788512,-119.316,-0.145832E-01,1.16944,0.982644E-01,0,25.8785,-3.92716,8.88324,22.1205,33.7352,47.3141,70.8852,-0.188169,1.01220,48.4307,1.02637,34.9044,1.15784,-11.6234,1.15784,0.789430,1.15784,800000099,800000099,800000099,800000099,800000099,800000099,800000099,800000199,80000,80000,89,89,19,9,1,2,5,0,0,0,0,0,0,0,0,0,0,93,0.841992,0.539484,0.195547,0.849688E-01,7.51078,0.548150E-01,0.404090E-01,-0.288548,0.195975E-01,17.1659,585.369,421.706,14.3805,12.0841,93.2868,93.5288,93.0448,0.484016,0.00000,129.187
2024-06-20T083000_OTL.ghg,2024-06-20,09:00,172.375,1,36000,36000,-0.164201,0,0.988955E-02,39.8428,0,2.43653,35.8570,0,3.78143,-13.8431,0,0.770462,0.811222,0,0.855502E-01,0.416923,0.281357,-0.107752,0.636536E-02,-0.254003E-11,-0.879866E-13,17.0701,419.280,425.459,0.150000,0,591.308,14.5238,14.7379,0.700000,0,294.431,293.079,99908.6,1.18115,1013.45,0.245014E-01,0.525672E-01,0.106818E-01,1444.75,2320.10,0.904361E-02,62.2710,875.353,285.612,0.870611,-2.47173,-0.120787E-01,2.62061,-0.217225E-13,-0.148800E-15,2.62061,6.59418,41.9585,289.404,-0.264084,-9999,0.372850,0.733357,-113.503,-0.153300E-01,1.11116,0.892702E-01,0,25.5321,-3.87459,8.76434,21.8245,33.2837,46.6808,69.9364,-0.162242,1.01207,40.9475,1.02597,31.0175,1.15603,-11.9747,1.15603,0.701734,1.15603,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,89,89,20,6,7,0,1,0,0,0,0,0,0,0,0,0,0,93,0.775050,0.517054,0.174609,0.511922E-01,4.24051,0.387220E-01,0.342073E-01,-0.297701,0.174457E-01,17.0714,591.345,419.280,14.5237,12.2438,93.2888,93.5309,93.0467,0.484176,0.00000,129.239
2024-06-20T090000_OTL.ghg,2024-06-20,09:30,172.396,1,36000,36000,-0.155875,0,0.965913E-02,33.3522,0,2.05707,35.8215,0,3.33624,-11.8092,0,0.692558,0.810726,0,0.755071E-01,0.524988,0.279863,-0.115964,0.633398E-02,0.522759E-10,0.184010E-11,16.9669,416.666,422.868,0.150000,0,597.233,14.6666,14.8849,0.600000,0,294.841,293.474,99876.9,1.17912,1013.54,0.245433E-01,0.525351E-01,0.107684E-01,1458.42,2377.53,0.913258E-02,61.3421,919.103,285.755,0.780350,-2.38822,0.745254E-03,2.51247,-0.133606E-13,0.308105E-14,2.51247,6.32248,43.0674,288.095,0.169952E-01,-9999,0.363587,0.722501,-125.711,-0.138413E-01,0.931065,0.767564E-01,0,25.6391,-3.89083,8.80106,21.9159,33.4231,46.8764,70.2294,-0.154034,1.01195,34.6114,1.02556,31.0384,1.15410,-10.2324,1.15410,0.702475,1.15410,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,89,89,16,12,3,1,22,0,0,0,0,0,0,0,0,0,0,93,0.751347,0.529320,0.164335,0.390730E-01,3.64856,0.323219E-01,0.289614E-01,-0.254859,0.174966E-01,16.9681,597.277,416.666,14.6666,12.4190,93.2918,93.5336,93.0499,0.483666,0.00000,129.865
